product_id,title,handle,vendor,product_type,tags,variant_id,variant_title,variant_sku,variant_price,variant_compare_at_price,variant_available,variant_option1,variant_option2,variant_option3,images,enriched_occasion,enriched_season,enriched_color,enriched_age_bucket,enriched_brand_story
9140415463639,Cloud Winter Muffler for Men - Light Green,cloud-winter-scarf-for-men-light-green,Salty Alpha,Mufflers,"classic, cold weather.woolen, designer, lightweight, luxury, men scarves, Mens mufflers, muffler, premium scarf for winter, soft fabric, Solid, trendy, unisex, warm, Winter, winter scarf, winter scarves",48128195657943,Default Title,SF-0069-LGR-ALPHA,1299.00,2599.00,True,Default Title,,,"https://cdn.shopify.com/s/files/1/0644/2457/5191/files/CloudSoft-Winter-Scarf-Light-Green-Salty-222262331.jpg?v=1767448817, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/CloudSoft-Winter-Scarf-Light-Green-Salty-222262444.jpg?v=1767448817, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/CloudSoft-Winter-Scarf-Light-Green-Salty-222262596.jpg?v=1767448817, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/SF-0069-LGR_DMSN.jpg?v=1767448817",daily,"summers, winters",Green,Millennials (25-40),Generic brand story.
9140414972119,Minimal Solid Fringe Scarf for Her - Off White,minimal-solid-fringe-scarf-forr-her-off-white,Salty,Winter Scarves,"classic, cold weather.woolen, designer, lightweight, luxury, premium scarf for winter, Scarves and Shawls, soft fabric, Solid, trendy, unisex, warm, Winter, winter scarf, winter scarves, women scarves, womens winter scarves",48128194937047,Default Title,SF-0074-WH,1499.00,2999.00,False,Default Title,,,"https://cdn.shopify.com/s/files/1/0644/2457/5191/files/Minimal-Solid-Fringe-Scarf-forr-Her-Off-White-Salty-222270778.jpg?v=1767182478, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/Minimal-Solid-Fringe-Scarf-forr-Her-Off-White-Salty-222270816.jpg?v=1767182478, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/Minimal-Solid-Fringe-Scarf-forr-Her-Off-White-Salty-222270932.jpg?v=1767182478, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/SF-0074-WH_DMSN.jpg?v=1767182478",daily,"summers, winters","Off White, White",Millennials (25-40),Generic brand story.
9140414578903,Drift lux Scarf - Brown,drift-lux-scarf-brown,Salty,Winter Scarves,"classic, cold weather.woolen, designer, Knitting, lightweight, luxury, premium scarf for winter, Scarves and Shawls, soft fabric, trendy, unisex, warm, Winter, winter scarf, winter scarves, women scarves, womens winter scarves",48128194183383,Default Title,SF-0073-BR,899.00,1799.00,True,Default Title,,,"https://cdn.shopify.com/s/files/1/0644/2457/5191/files/Drift-lux-Scarf-for-Him-Brown-Salty-Alpha-222263884.jpg?v=1767181967, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/Drift-lux-Scarf-for-Him-Brown-Salty-Alpha-222263930.jpg?v=1767181967, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/Drift-lux-Scarf-for-Him-Brown-Salty-Alpha-222264069.jpg?v=1767181967, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/SF-0073-BR_DMSN.jpg?v=1767181967",daily,"summers, winters",Brown,Millennials (25-40),Generic brand story.
9140413989079,Cloud Winter Muffler for Men - Purple,cloud-winter-scarf-for-men-purple,Salty Alpha,Mufflers,"classic, cold weather.woolen, designer, lightweight, luxury, men scarves, Mens mufflers, muffler, premium scarf for winter, soft fabric, Solid, trendy, unisex, warm, Winter, winter scarf, winter scarves",48128192774359,Default Title,SF-0069-PL-ALPHA,1299.00,2599.00,True,Default Title,,,"https://cdn.shopify.com/s/files/1/0644/2457/5191/files/Cloud-Winter-Scarf-for-Men-Purple-Salty-Alpha-222270141.jpg?v=1767447057, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/Cloud-Winter-Scarf-for-Men-Purple-Salty-Alpha-222270286.jpg?v=1767447057, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/Cloud-Winter-Scarf-for-Men-Purple-Salty-Alpha-222270391.jpg?v=1767447057, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/SF-0069-PL_DMSN.jpg?v=1767447057",daily,"summers, winters",Purple,Millennials (25-40),Generic brand story.
9140411629783,Minimal Solid Fringe Scarf for Her - Green,minimal-solid-fringe-scarf-for-her-green,Salty,Winter Scarves,"classic, cold weather.woolen, designer, lightweight, luxury, premium scarf for winter, Scarves and Shawls, soft fabric, Solid, trendy, unisex, warm, Winter, winter scarf, winter scarves, women scarves, womens winter scarves",48128180486359,Default Title,SF-0074-GR,1499.00,2999.00,True,Default Title,,,"https://cdn.shopify.com/s/files/1/0644/2457/5191/files/Minimal-Solid-Fringe-Scarf-Green-Salty-Alpha-222260161.jpg?v=1767181764, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/Minimal-Solid-Fringe-Scarf-Green-Salty-Alpha-222260265.jpg?v=1767181764, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/Minimal-Solid-Fringe-Scarf-Green-Salty-Alpha-222260341.jpg?v=1767181764, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/SF-0074-GR_DMSN.jpg?v=1767181764",daily,"summers, winters",Green,Millennials (25-40),Generic brand story.
9140411498711,Drift lux Scarf - Black,drift-lux-scarf-black,Salty,Winter Scarves,"classic, cold weather.woolen, designer, Knitting, lightweight, luxury, premium scarf for winter, Scarves and Shawls, soft fabric, trendy, unisex, warm, Winter, winter scarf, winter scarves, women scarves, womens winter scarves",48128180289751,Default Title,SF-0073-BK,899.00,1799.00,True,Default Title,,,"https://cdn.shopify.com/s/files/1/0644/2457/5191/files/Drift-lux-Scarf-Black-Salty-222269550.jpg?v=1767181874, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/Drift-lux-Scarf-Black-Salty-222269665.jpg?v=1767181874, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/Drift-lux-Scarf-Black-Salty-222269751.jpg?v=1767181874, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/SF-0073-BK_DMSN.jpg?v=1767181874",daily,"summers, winters",Black,Millennials (25-40),Generic brand story.
9140411400407,Drift lux Scarf - Grey,drift-lux-scarf-grey,Salty,Winter Scarves,"classic, cold weather.woolen, designer, Knitting, lightweight, luxury, premium scarf for winter, Scarves and Shawls, soft fabric, trendy, unisex, warm, Winter, winter scarf, winter scarves, women scarves, womens winter scarves",48128180125911,Default Title,SF-0073-GY,899.00,1799.00,True,Default Title,,,"https://cdn.shopify.com/s/files/1/0644/2457/5191/files/Drift-lux-Scarf-for-Him-Grey-Salty-Alpha-222266846.jpg?v=1767181131, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/Drift-lux-Scarf-for-Him-Grey-Salty-Alpha-222266913.jpg?v=1767181131, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/Drift-lux-Scarf-for-Him-Grey-Salty-Alpha-222267017.jpg?v=1767181131, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/SF-0073-GY_DMSN.jpg?v=1767181131",daily,"summers, winters",Grey,Millennials (25-40),Generic brand story.
9140410712279,ShadowKnit Long Scarf for Women,shadowknit-long-scarf-for-women,Salty,Winter Scarves,"A-minimal, classic, cold weather.woolen, designer, lightweight, Lines, luxury, premium scarf for winter, Scarves and Shawls, soft fabric, Solid, trendy, unisex, warm, Winter, winter scarf, winter scarves, women scarves, womens winter scarves",48128179077335,Default Title,SF-0067-BK,899.00,1799.00,True,Default Title,,,"https://cdn.shopify.com/s/files/1/0644/2457/5191/files/ShadowKnit-Long-Scarf-Salty-Alpha-222266543.jpg?v=1767181802, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/ShadowKnit-Long-Scarf-Salty-Alpha-222266614.jpg?v=1767181802, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/ShadowKnit-Long-Scarf-Salty-Alpha-222266739.jpg?v=1767181802, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/SF-0067-BK_DMSN.jpg?v=1767181802",daily,"summers, winters",Multicolor,Millennials (25-40),Generic brand story.
9140409368791,AmberWrap Long Scarf For Women,amberwrap-long-scarf-for-women,Salty,Winter Scarves,"A-minimal, classic, cold weather.woolen, designer, Galentine, lightweight, Lines, luxury, premium scarf for winter, Scarves and Shawls, soft fabric, Solid, trendy, unisex, warm, Winter, winter scarf, winter scarves, women scarves, womens winter scarves",48128175866071,Default Title,SF-0067-BR,899.00,1799.00,True,Default Title,,,"https://cdn.shopify.com/s/files/1/0644/2457/5191/files/AmberWrap-Long-Scarf-Salty-Alpha-222261399.jpg?v=1767181837, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/AmberWrap-Long-Scarf-For-Women-Salty-222268781.jpg?v=1767181837, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/AmberWrap-Long-Scarf-For-Women-Salty-222268899.jpg?v=1767181837, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/SF-0067-BR_DMSN.jpg?v=1767181837",daily,"summers, winters",Multicolor,Millennials (25-40),Generic brand story.
9140409303255,Drift lux Scarf - Red,drift-lux-scarf-red,Salty,Winter Scarves,"classic, cold weather.woolen, designer, Knitting, lightweight, luxury, premium scarf for winter, Scarves and Shawls, soft fabric, trendy, unisex, warm, Winter, winter scarf, winter scarves, women scarves, womens winter scarves",48128175734999,Default Title,SF-0073-RD,899.00,1799.00,True,Default Title,,,"https://cdn.shopify.com/s/files/1/0644/2457/5191/files/Drift-lux-Scarf-Red-Salty-222268381.jpg?v=1767181560, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/Drift-lux-Scarf-Red-Salty-222268452.jpg?v=1767181560, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/Drift-lux-Scarf-Red-Salty-222268514.jpg?v=1767181560, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/SF-0073-RD_DMSN.jpg?v=1767181560",daily,"summers, winters",Red,Millennials (25-40),Generic brand story.
9140409008343,Houndstooth Check Scarf - Black,houndstooth-check-scarf-black,Salty,Winter Scarves,"classic, cold weather.woolen, designer, Houndstooth, lightweight, luxury, premium scarf for winter, Scarves and Shawls, soft fabric, trendy, unisex, warm, Winter, winter scarf, winter scarves, women scarves, womens winter scarves",48128175210711,Default Title,SF-0070-BK-WH,899.00,1799.00,True,Default Title,,,"https://cdn.shopify.com/s/files/1/0644/2457/5191/files/Houndstooth-Check-Scarf-For-Men-Black-Salty-Alpha-222265082.jpg?v=1767181920, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/Houndstooth-Check-Scarf-For-Men-Black-Salty-Alpha-222265186.jpg?v=1767181920, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/Houndstooth-Check-Scarf-For-Men-Black-Salty-Alpha-222265213.jpg?v=1767181920, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/SF-0070-BK-WH_DMSN.jpg?v=1767181920",daily,"summers, winters",Black,Millennials (25-40),Generic brand story.
9140408877271,Houndstooth Check Scarf - Brown,houndstooth-check-scarf-brown,Salty,Winter Scarves,"classic, cold weather.woolen, designer, Houndstooth, lightweight, luxury, premium scarf for winter, Scarves and Shawls, soft fabric, travel, trendy, unisex, warm, Winter, winter scarf, winter scarves, women scarves, womens winter scarves",48128174915799,Default Title,SF-0070-BR-WH,899.00,1799.00,True,Default Title,,,"https://cdn.shopify.com/s/files/1/0644/2457/5191/files/Houndstooth-Check-Scarf-For-Men-Brown-Salty-Alpha-222267134.jpg?v=1767182659, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/Houndstooth-Check-Scarf-For-Men-Brown-Salty-Alpha-222267222.jpg?v=1767182659, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/Houndstooth-Check-Scarf-For-Men-Brown-Salty-Alpha-222267372.jpg?v=1767182659, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/SF-0070-BR-WH_DMSN.jpg?v=1767182659",daily,"summers, winters",Brown,Millennials (25-40),Generic brand story.
9140383744215,CloudSoft Winter Scarf - Black,cloudsoft-winter-scarf-black,Salty,Winter Scarves,"classic, cold weather.woolen, designer, Galentine, lightweight, luxury, premium scarf for winter, Scarves and Shawls, soft fabric, Solid, travel, trendy, unisex, warm, Winter, winter scarf, winter scarves, women scarves, womens winter scarves",48127976833239,Default Title,SF-0069-BK,1299.00,2599.00,True,Default Title,,,"https://cdn.shopify.com/s/files/1/0644/2457/5191/files/CloudSoft-Winter-Scarf-Black-Salty-222267420.jpg?v=1767449093, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/CloudSoft-Winter-Scarf-Black-Salty-222267579.jpg?v=1767449093, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/CloudSoft-Winter-Scarf-Black-Salty-222267673.jpg?v=1767449093, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/SF-0069-BK_DMSN.jpg?v=1767449093",daily,"summers, winters",Black,Millennials (25-40),Generic brand story.
9140383350999,Houndstooth Check Muffler For Men - Brown,houndstooth-check-scarf-for-men-brown,Salty Alpha,Mufflers,"classic, cold weather.woolen, designer, Houndstooth, lightweight, luxury, men scarves, Mens mufflers, muffler, premium scarf for winter, soft fabric, travel, trendy, unisex, warm, Winter, winter scarf, winter scarves",48127976440023,Default Title,SF-0070-BR-WH-ALPHA,899.00,1799.00,True,Default Title,,,"https://cdn.shopify.com/s/files/1/0644/2457/5191/files/Houndstooth-Check-Scarf-For-Men-Brown-Salty-Alpha-222267134.jpg?v=1767182659, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/Houndstooth-Check-Scarf-For-Men-Brown-Salty-Alpha-222267222.jpg?v=1767182659, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/Houndstooth-Check-Scarf-For-Men-Brown-Salty-Alpha-222267372.jpg?v=1767182659, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/SF-0070-BR-WH_DMSN.jpg?v=1767182659",daily,"summers, winters",Brown,Millennials (25-40),Generic brand story.
9140383056087,Drift lux Muffler for Him- Grey,drift-lux-scarf-for-him-grey,Salty Alpha,Mufflers,"classic, cold weather.woolen, designer, Knitting, lightweight, luxury, men scarves, Mens mufflers, muffler, premium scarf for winter, soft fabric, trendy, unisex, warm, Winter, winter scarf, winter scarves",48127975915735,Default Title,SF-0073-GY-ALPHA,899.00,1799.00,True,Default Title,,,"https://cdn.shopify.com/s/files/1/0644/2457/5191/files/Drift-lux-Scarf-for-Him-Grey-Salty-Alpha-222266846.jpg?v=1767181131, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/Drift-lux-Scarf-for-Him-Grey-Salty-Alpha-222266913.jpg?v=1767181131, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/Drift-lux-Scarf-for-Him-Grey-Salty-Alpha-222267017.jpg?v=1767181131, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/SF-0073-GY_DMSN.jpg?v=1767181131",daily,"summers, winters",Grey,Millennials (25-40),Generic brand story.
9140378960087,ShadowKnit Long Muffler,shadowknit-long-scarf,Salty Alpha,Mufflers,"A-minimal, classic, cold weather.woolen, designer, lightweight, Lines, luxury, men scarves, Mens mufflers, muffler, premium scarf for winter, soft fabric, Solid, trendy, unisex, warm, Winter, winter scarf, winter scarves",48127970214103,Default Title,SF-0067-BK-ALPHA,899.00,1799.00,True,Default Title,,,"https://cdn.shopify.com/s/files/1/0644/2457/5191/files/ShadowKnit-Long-Scarf-Salty-Alpha-222266543.jpg?v=1767181802, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/ShadowKnit-Long-Scarf-Salty-Alpha-222266614.jpg?v=1767181802, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/ShadowKnit-Long-Scarf-Salty-Alpha-222266739.jpg?v=1767181802, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/SF-0067-BK_DMSN.jpg?v=1767181802",daily,"summers, winters",Multicolor,Millennials (25-40),Generic brand story.
9140378173655,CloudSoft Winter Scarf - Green,cloudsoft-winter-scarf-green,Salty,Winter Scarves,"classic, cold weather.woolen, designer, lightweight, luxury, premium scarf for winter, Scarves and Shawls, soft fabric, Solid, trendy, unisex, warm, Winter, winter scarf, winter scarves, women scarves, womens winter scarves",48127952093399,Default Title,SF-0069-DGR,1299.00,2599.00,True,Default Title,,,"https://cdn.shopify.com/s/files/1/0644/2457/5191/files/CloudSoft-Winter-Scarf-Green-Salty-222266235.jpg?v=1767448761, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/CloudSoft-Winter-Scarf-Green-Salty-222266399.jpg?v=1767448761, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/CloudSoft-Winter-Scarf-Green-Salty-222266493.jpg?v=1767448761, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/SF-0069-DGR_DMSN.jpg?v=1767448761",daily,"summers, winters",Green,Millennials (25-40),Generic brand story.
9140378140887,Minimal Solid Fringe Muffler - Blue,minimal-solid-fringe-scarf-blue,Salty Alpha,Mufflers,"classic, cold weather.woolen, designer, lightweight, luxury, men scarves, Mens mufflers, muffler, premium scarf for winter, soft fabric, Solid, trendy, unisex, warm, Winter, winter scarf, winter scarves",48127951995095,Default Title,SF-0074-BU-ALPHA,1499.00,2999.00,True,Default Title,,,"https://cdn.shopify.com/s/files/1/0644/2457/5191/files/Minimal-Solid-Fringe-Scarf-for-Her-Blue-Salty-222271678.jpg?v=1767180976, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/Minimal-Solid-Fringe-Scarf-for-Her-Blue-Salty-222271728.jpg?v=1767180976, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/Minimal-Solid-Fringe-Scarf-for-Her-Blue-Salty-222271874.jpg?v=1767180976, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/SF-0074-BU_DMSN.jpg?v=1767180976",daily,"summers, winters",Blue,Millennials (25-40),Generic brand story.
9140378009815,MidnightWeave Long Muffler,midnightweave-long-scarf,Salty Alpha,Mufflers,"A-minimal, classic, cold weather.woolen, designer, lightweight, Lines, luxury, men scarves, Mens mufflers, muffler, premium scarf for winter, soft fabric, Solid, trendy, unisex, warm, Winter, winter scarf, winter scarves",48127951405271,Default Title,SF-0067-BU-ALPHA,899.00,1799.00,True,Default Title,,,"https://cdn.shopify.com/s/files/1/0644/2457/5191/files/MidnightWeave-Long-Scarf-Salty-Alpha-222265933.jpg?v=1767182606, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/MidnightWeave-Long-Scarf-Salty-Alpha-222266042.jpg?v=1767182606, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/MidnightWeave-Long-Scarf-Salty-Alpha-222266199.jpg?v=1767182606, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/SF-0067-BU_DMSN.jpg?v=1767182606",daily,"summers, winters",Multicolor,Millennials (25-40),Generic brand story.
9140377616599,Drift lux Muffler For Him - Beige,drift-lux-scarf-for-him-beige,Salty Alpha,Mufflers,"classic, cold weather.woolen, designer, Knitting, lightweight, luxury, men scarves, Mens mufflers, muffler, premium scarf for winter, soft fabric, trendy, unisex, warm, Winter, winter scarf, winter scarves",48127950586071,Default Title,SF-0073-BE-ALPHA,899.00,1799.00,False,Default Title,,,"https://cdn.shopify.com/s/files/1/0644/2457/5191/files/Drift-lux-Scarf-For-Him-Beige-Salty-Alpha-222265636.jpg?v=1767180933, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/Drift-lux-Scarf-For-Him-Beige-Salty-Alpha-222265785.jpg?v=1767180933, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/Drift-lux-Scarf-For-Him-Beige-Salty-Alpha-222265841.jpg?v=1767180933, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/SF-0073-BE_DMSN.jpg?v=1767180933",daily,"summers, winters",Beige,Millennials (25-40),Generic brand story.
9140377485527,CloudSoft Winter Scarf - Blue,cloudsoft-winter-scarf-blue,Salty,Winter Scarves,"classic, cold weather.woolen, designer, lightweight, luxury, premium scarf for winter, Scarves and Shawls, soft fabric, Solid, trendy, unisex, warm, Winter, winter scarf, winter scarves, women scarves, womens winter scarves",48127950192855,Default Title,SF-0069-BU,1299.00,2599.00,True,Default Title,,,"https://cdn.shopify.com/s/files/1/0644/2457/5191/files/CloudSoft-Winter-Scarf-Blue-Salty-222265354.jpg?v=1767447951, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/CloudSoft-Winter-Scarf-Blue-Salty-222265499.jpg?v=1767447951, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/CloudSoft-Winter-Scarf-Blue-Salty-222265555.jpg?v=1767447951, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/SF-0069-BU_DMSN.jpg?v=1767447951",daily,"summers, winters",Blue,Millennials (25-40),Generic brand story.
9140376862935,Houndstooth Check Muffler For Men - Black,houndstooth-check-scarf-for-men-black,Salty Alpha,Mufflers,"classic, cold weather.woolen, designer, Houndstooth, lightweight, luxury, men scarves, Mens mufflers, muffler, premium scarf for winter, soft fabric, trendy, unisex, warm, Winter, winter scarf, winter scarves",48127946883287,Default Title,SF-0070-BK-WH-ALPHA,899.00,1799.00,True,Default Title,,,"https://cdn.shopify.com/s/files/1/0644/2457/5191/files/Houndstooth-Check-Scarf-For-Men-Black-Salty-Alpha-222265082.jpg?v=1767181920, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/Houndstooth-Check-Scarf-For-Men-Black-Salty-Alpha-222265186.jpg?v=1767181920, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/Houndstooth-Check-Scarf-For-Men-Black-Salty-Alpha-222265213.jpg?v=1767181920, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/SF-0070-BK-WH_DMSN.jpg?v=1767181920",daily,"summers, winters",Black,Millennials (25-40),Generic brand story.
9140376830167,DualTone Chic Reversible Scarf - Black,dualtone-chic-reversible-scarf-black,Salty,Winter Scarves,"Box, classic, cold weather.woolen, designer, geometrical, lightweight, luxury, premium scarf for winter, Scarves and Shawls, soft fabric, trendy, unisex, warm, Winter, winter scarf, winter scarves, women scarves, womens winter scarves",48127946817751,Default Title,SF-0071-BK-BR,899.00,1799.00,False,Default Title,,,"https://cdn.shopify.com/s/files/1/0644/2457/5191/files/DualTone-Chic-Reversible-Scarf-For-Him-Black-Salty-Alpha-222260435.jpg?v=1767180939, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/DualTone-Chic-Reversible-Scarf-For-Him-Black-Salty-Alpha-222260530.jpg?v=1767180939, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/DualTone-Chic-Reversible-Scarf-For-Him-Black-Salty-Alpha-222260619.jpg?v=1767180939, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/SF-0071-BK-BR-ALPHA_DMSN.jpg?v=1767180939",daily,"summers, winters",Black,Millennials (25-40),Generic brand story.
9140376273111,Reindeer Reversible Scarf - Green,reindeer-reversible-scarf-green,Salty,Winter Scarves,"Animal, classic, cold weather.woolen, designer, lightweight, luxury, premium scarf for winter, Scarves and Shawls, soft fabric, stars, Tree, trendy, unisex, warm, Winter, winter scarf, winter scarves, women scarves, womens winter scarves",48127944130775,Default Title,SF-0072-GR-BE,699.00,1399.00,False,Default Title,,,"https://cdn.shopify.com/s/files/1/0644/2457/5191/files/Reindeer-Reversible-Scarf-for-Him-Green-Salty-Alpha-222262038.jpg?v=1767181872, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/Reindeer-Reversible-Scarf-for-Him-Green-Salty-Alpha-222262124.jpg?v=1767181872, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/Reindeer-Reversible-Scarf-for-Him-Green-Salty-Alpha-222262211.jpg?v=1767181872, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/SF-0072-GR-BE_DMSN.jpg?v=1767181872",daily,"summers, winters",Green,Millennials (25-40),Generic brand story.
9140375355607,Minimal Solid Fringe Muffler - Off White,minimal-solid-fringe-scarf-off-white,Salty Alpha,Mufflers,"classic, cold weather.woolen, designer, lightweight, luxury, men scarves, Mens mufflers, muffler, premium scarf for winter, soft fabric, Solid, trendy, unisex, warm, Winter, winter scarf, winter scarves",48127937380567,Default Title,SF-0074-WH-ALPHA,1499.00,2999.00,False,Default Title,,,"https://cdn.shopify.com/s/files/1/0644/2457/5191/files/Minimal-Solid-Fringe-Scarf-forr-Her-Off-White-Salty-222270778.jpg?v=1767182478, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/Minimal-Solid-Fringe-Scarf-forr-Her-Off-White-Salty-222270816.jpg?v=1767182478, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/Minimal-Solid-Fringe-Scarf-forr-Her-Off-White-Salty-222270932.jpg?v=1767182478, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/SF-0074-WH_DMSN.jpg?v=1767182478",daily,"summers, winters","Off White, White",Millennials (25-40),Generic brand story.
9140375158999,Heritage Diamond Luxe Scarf - Khaki,heritage-diamond-luxe-scarf-khaki,Salty,Winter Scarves,"Check Print, classic, cold weather.woolen, Cross, designer, Diamond, geometrical, lightweight, Lines, luxury, premium scarf for winter, Scarves and Shawls, soft fabric, trendy, unisex, warm, Winter, winter scarf, winter scarves, women scarves, womens winter scarves",48127935676631,Default Title,SF-0068-LBR-BE,899.00,1799.00,True,Default Title,,,"https://cdn.shopify.com/s/files/1/0644/2457/5191/files/Heritage-Diamond-Luxe-Scarf-Khaki-Salty-222264176.jpg?v=1767182608, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/Heritage-Diamond-Luxe-Scarf-Khaki-Salty-222264280.jpg?v=1767182608, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/Heritage-Diamond-Luxe-Scarf-Khaki-Salty-222264352.jpg?v=1767182608, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/SF-0068-LBR-BE-ALPHA_DMSN.jpg?v=1767182608",beach wears,"summers, winters",Khaki,Millennials (25-40),Generic brand story.
9140374143191,Drift lux Muffler for Him - Brown,drift-lux-scarf-for-him-brown,Salty Alpha,Mufflers,"classic, cold weather.woolen, designer, Knitting, lightweight, luxury, men scarves, Mens mufflers, muffler, premium scarf for winter, soft fabric, trendy, unisex, warm, Winter, winter scarf, winter scarves",48127928238295,Default Title,SF-0073-BR-ALPHA,899.00,1799.00,True,Default Title,,,"https://cdn.shopify.com/s/files/1/0644/2457/5191/files/Drift-lux-Scarf-for-Him-Brown-Salty-Alpha-222263884.jpg?v=1767181967, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/Drift-lux-Scarf-for-Him-Brown-Salty-Alpha-222263930.jpg?v=1767181967, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/Drift-lux-Scarf-for-Him-Brown-Salty-Alpha-222264069.jpg?v=1767181967, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/SF-0073-BR_DMSN.jpg?v=1767181967",daily,"summers, winters",Brown,Millennials (25-40),Generic brand story.
9140373192919,Minimal Solid Fringe Muffler - Black,minimal-solid-fringe-scarf-black,Salty Alpha,Mufflers,"classic, cold weather.woolen, designer, lightweight, luxury, men scarves, Mens mufflers, muffler, premium scarf for winter, soft fabric, Solid, trendy, unisex, warm, Winter, winter scarf, winter scarves",48127921651927,Default Title,SF-0074-BK-ALPHA,1499.00,2999.00,True,Default Title,,,"https://cdn.shopify.com/s/files/1/0644/2457/5191/files/Minimal-Solid-Fringe-Scarf-Black-Salty-Alpha-222263545.jpg?v=1767182203, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/Minimal-Solid-Fringe-Scarf-Black-Salty-Alpha-222263611.jpg?v=1767182203, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/Minimal-Solid-Fringe-Scarf-Black-Salty-Alpha-222263732.jpg?v=1767182203, https://cdn.shopify.com/s/files/1/0644/2457/5191/files/SF-0074-BK_DMSN.jpg?v=1767182203",daily,"summers, winters",Black,Millennials (25-40),Generic brand story.
